,SatelliteCatalogNumber,ElsetClassification,InternationalDesignator,ElementSetEpoch(UTC),1stDerivativeMeanMotion,2ndDerivativeMeanMotion,b*DragTerm,ElementSetType,ElementNumber,Checksum,OrbitInclination,RightAscension,Eccentricity,ArgumentofPerigee,MeanAnomaly,MeanMotion,RevolutionNumberatEpoch,Checksum(2),OrbitalPeriod,SemiMajorAxis,U,Ux,Probability
13665,39124,U,13012C,20122.06143823,1.95e-06,+00000-0,+69162-4,0,999,3,49.4936,259.3505,0.5622729999999999,331.7606,6.6933,4.57428121,11644,3,18888.213477369485,15328.076201179441,0.9707566328431457,0.10714724825399027,3.1810027836922894e-07
13668,39129,U,13014C,20122.37469154,1.69e-05,00000-0,26494-3,0,999,3,49.2081,238.9797,0.6091045999999999,60.1232,346.5691,3.91471174,9946,4,22070.590566650506,17004.72835189531,0.9798422896852659,0.1534837426901539,1.9264754459882072e-07
13682,39158,U,13020B,20121.60193545,9.074e-05,00000-0,71676-3,0,999,1,26.3998,259.9634,0.705886,271.5518,15.9837,2.59314261,5585,5,33318.64574929799,22377.86363638276,0.6257815663865417,0.202099380156086,1.0538998482898008e-07
13689,39165,U,13022C,20121.51773395,2.59e-06,+00000-0,+80282-4,0,999,8,49.5355,316.7795,0.5654468,283.9912,21.9258,4.5315988,11431,7,19066.11856283482,15424.174216961861,0.9724701102958926,0.11262968809672985,3.0013425448176915e-07
13696,39174,U,13026C,20121.10771565,2.69e-06,00000-0,91800-4,0,999,3,50.7529,292.0465,0.5181408,241.8813,56.8793,5.26947506,13268,8,16396.3201298461,13948.408412652756,0.9806156319440061,0.093835290400444,4.1498911750139074e-07
13709,39200,U,13034B,20121.95244903,2.283e-05,00000-0,29676-3,0,999,5,17.7596,267.6067,0.594507,350.4942,1.8843,4.14306296,10139,5,20854.13638029773,16374.0156815877,0.4535784397007395,0.15583353303864703,2.3072524427601946e-07
13725,39217,U,13038C,20122.11232057,0.00469659,-11461-5,26402-2,0,999,9,3.4504,74.8156,0.41689609999999994,153.5214,235.7335,7.28643086,10009,9,11857.65728929184,11238.102577155498,0.24572689127874456,0.16470855568076714,1.0541029192189846e-06
13726,39218,U,13038D,20122.04177058,1.44e-05,+00000-0,+17062-3,0,999,5,3.41,17.3755,0.7041472,275.0187,14.7797,2.60399542,6091,7,33179.78185998499,22315.64342604409,0.35242883374604705,0.19113772561428094,4.7109210796432106e-07
13735,39235,U,13044C,20122.49297205,2.228e-05,00000-0,34258-3,0,999,8,3.5362,125.1208,0.7181821999999999,132.7768,315.9052,2.4197258,5759,4,35706.525094702876,23434.667032745405,0.35786148005649393,0.1918925963062198,4.2697296384386956e-07
13736,39236,U,13044D,20122.24807375,0.00020019,00000-0,19580-2,0,999,5,3.5161,172.3343,0.5901718,47.0187,349.3979,4.22360535,8544,7,20456.45670943191,16165.184651580665,0.30350622497388074,0.16311504465357307,7.478368759752042e-07
13755,39265,U,13055A,20122.20468177,3.61e-05,+00000-0,+10008-3,0,999,3,80.9698,3.807,0.0662434,80.9761,286.574,14.2921005,34105,0,6045.297540414021,7171.976366100302,1.3162909933084364,0.03829124729478261,2.9032255123871832e-06
13756,39266,U,13055B,20122.54308937,4.721e-05,00000-0,12568-3,0,999,5,80.9848,347.3351,0.06301,22.1765,340.542,14.37044305,34232,7,6012.3407259875685,7145.886579996939,1.3153782406840142,0.03750244266015152,2.9783485101368555e-06
13757,39267,U,13055C,20122.1869069,2.031e-05,+00000-0,+57324-4,0,999,8,81.0133,30.7739,0.06933819999999999,125.3812,241.4194,14.22022993,33754,8,6075.8511237377725,7196.1213488045905,1.317900226835265,0.0392041308967856,2.824472570702173e-06
13758,39268,U,13055D,20121.95366328,4.518e-05,+00000-0,+12321-3,0,999,0,81.0027,346.3834,0.0618069,3.4015,357.1078,14.39070633,34116,4,6003.874863312563,7139.177013417052,1.3153277307288878,0.03664075056507025,3.052421335627255e-06
13759,39269,U,13055E,20122.05601084,2.968e-05,+00000-0,+83202-4,0,999,8,81.0174,23.1568,0.0679531,98.5425,269.3308,14.25272992,33923,5,6061.996577845768,7185.177815144431,1.3174919426115,0.03882252864484922,2.857836189346175e-06
13760,39270,U,13055F,20122.23104266,1.037e-05,+00000-0,+30923-4,0,999,8,81.019,43.9767,0.0710813,158.3706,204.9176,14.16761361,31844,3,6098.415892639523,7213.927191329924,1.3187232216215763,0.03884109086663881,2.842052846695958e-06
13761,39271,U,13055G,20122.53976407,3.074e-05,00000-0,74558-4,0,999,1,80.9653,317.4558,0.058962099999999996,311.3471,43.8388,14.47609767,34394,7,5968.459316149392,7111.0743749851445,1.3136179862731685,0.03686846106686709,3.0479182672537172e-06
13764,39287,U,13056C,20122.43064132,4.1e-06,00000-0,18620-3,0,999,9,49.5139,287.9507,0.5187585,133.5179,283.448,5.23447514,12552,7,16505.952877636555,14010.515976013296,0.959266506971738,0.07470692069776691,5.157414423168178e-07
13800,39332,U,10042D,20121.33027839,9.16e-06,+00000-0,+21101-2,0,999,1,23.565,240.6931,0.7475915,215.4477,57.8825,1.97411988,4891,1,43766.33905333044,26840.29033684767,0.5698705771405733,0.030732206994218074,5.343685495153111e-07
13810,39344,U,10057J,20122.03922019,6.88e-06,00000-0,14644-2,0,999,2,20.5089,283.6248,0.7015604,251.5568,25.4419,2.55505229,7769,6,33815.35491001634,22599.71846722347,0.5125602387041668,0.08427267901007295,2.588619053797041e-07
13811,39345,U,10057K,20122.43206779,3.05e-06,00000-0,78659-3,0,999,8,20.2716,281.523,0.7034684,262.2354,19.752,2.54450524,7691,9,33955.52056320387,22662.126407039883,0.5127198089423151,0.11052074000476532,1.9883326481969517e-07
13813,39347,U,10057M,20121.55608755,3.55e-06,+00000-0,+98676-3,0,999,8,20.2795,274.5625,0.6996486,276.1341,14.8966,2.57863319,6011,2,33506.12267578856,22461.72876023429,0.508230020015884,0.08197433314761329,2.691902214413496e-07
13814,39348,U,10057N,20121.82294415,-1.04e-06,+00000-0,+93040-4,0,999,7,20.4119,76.8754,0.724499,338.8786,2.2889,2.25250808,5386,4,38357.2430958827,24580.572046684694,0.5138080587770761,0.03875418049648834,4.997233153018369e-07
13827,39362,U,13058C,20121.51683132,7.76e-06,+00000-0,+23097-3,0,999,9,49.5365,265.2187,0.5194019,127.1262,292.5909,5.26021915,12461,9,16425.17118321962,13964.766080960042,0.9605619135198492,0.10151143525378928,3.8181105424504797e-07
13830,39369,U,13055AC,20122.08207485,4.224e-05,+00000-0,+10114-3,0,999,7,80.9796,299.989,0.0549797,248.7976,105.366,14.56244444,34082,7,5933.069846617042,7082.9368506144765,1.3125819052364889,0.035133605534560595,3.2148335231536546e-06
13831,39371,U,13060B,20122.29787906,3.88e-06,00000-0,13410-3,0,999,9,19.4737,301.8561,0.6247092,10.523,358.1047,3.6562542,8485,7,23630.74208571166,17796.93861623351,0.4831469201405444,0.1354357372431349,2.283317722004363e-07
13880,39477,U,13073B,20122.08177032,3.63e-06,+00000-0,+16462-3,0,999,3,50.7473,278.4488,0.5139152,148.5434,256.4485,5.3074181,12246,2,16279.101885717275,13881.850295824273,0.9788716959636872,0.06875151279141777,5.695059153728186e-07
13882,39482,U,13075B,20122.47506522,0.01481713,-15231-5,56583-3,0,999,3,23.9858,161.4134,0.29887600000000003,6.2332,356.8076,9.69096195,9348,2,8915.523602896821,9292.337286600517,0.4784161394734954,0.14888210438571373,4.47069112212925e-07
13900,39510,U,14006C,20122.10738708,-8e-08,00000-0,37973-4,0,999,2,6.6477,32.1572,0.7201979000000001,293.9087,9.2378,2.36015064,5296,1,36607.83279494397,23827.3864454508,0.36280485473791485,0.1540453518792429,2.8022454990408606e-07
13901,39511,U,14006D,20121.96366678,5.904e-05,+00000-0,+11414-2,0,999,8,5.8415,22.222,0.6141920999999999,313.5235,9.623,3.83457513,6836,2,22531.831316602733,17240.8255128619,0.32068678194352435,0.15145363164337375,4.6557047737834584e-07
13904,39524,U,14007C,20121.08973385,1.4e-07,+00000-0,+39330-4,0,999,1,49.3618,60.3492,0.6132689,248.2591,38.4059,3.79940963,8465,8,22740.375061901395,17347.04391562431,0.9815191749748993,0.11264114729244717,2.5461566490294314e-07
13923,39574,U,14009C,20122.21979269,2.467e-05,+00000-0,+39525-4,0,999,1,65.0062,312.2743,0.0011184,284.4735,75.517,15.55958716,35069,9,5552.846557658925,6777.000393975679,1.074611435045303,0.0010786177494599486,9.981602365249927e-05
13939,39600,U,10057X,20122.2385671,-4.2e-07,00000-0,22353-3,0,999,5,20.0524,80.0013,0.7249869000000001,342.0691,1.8894,2.24531665,5288,2,38480.095892042664,24633.02945428841,0.508033603022591,0.03134545840456787,6.193982035398956e-07
13953,39618,U,14011C,20122.01295001,2.811e-05,+00000-0,+75186-3,0,999,1,3.1772,76.8932,0.7189104000000001,316.2551,5.4452,2.40011429,5257,9,35998.2857316349,23562.151400593066,0.35279418817891206,0.18143652550061767,4.914113959854874e-07
13954,39619,U,14011D,20122.25606108,6.781e-05,00000-0,13285-2,0,999,3,2.7554,305.1415,0.6073984,238.6498,48.0264,3.93403441,7362,2,21962.187158398545,16949.00162023216,0.3012035223215182,0.14908954121802212,9.648778505067857e-07
13968,39636,U,14017B,20121.92962388,8.2e-06,00000-0,18221-3,0,999,0,19.1287,334.912,0.5961969,198.3246,124.5613,4.10089772,8948,6,21068.55764254467,16486.0621305745,0.4722988579253104,0.14596120523252315,2.3632493513786363e-07
14044,39730,U,14023D,20121.77738191,4.8e-07,00000-0,67416-4,0,999,1,47.6876,6.0646,0.7097760999999999,252.6048,23.8291,2.45099499,5266,3,35250.990047923355,23234.92500391116,0.9759196391897428,0.08637858956635697,2.185428879875706e-07
14075,39800,U,08046M,20122.41038938,8.27e-06,00000-0,27178-3,0,999,6,64.7613,90.0596,0.5842567,358.0571,0.3585,4.23294656,9167,9,20411.313673659984,16141.393820101739,1.2296645802001802,0.10832572184852225,3.100176076479211e-07
14076,39801,U,08046N,20121.71003448,3.939e-05,+00000-0,+50889-3,0,999,9,64.833,12.9459,0.564863,354.0655,1.4284,4.60057851,9631,1,18780.246834652975,15269.609349737291,1.2258528596612193,0.14920044037769548,2.437324843628227e-07
14278,40048,U,14033AQ,20122.18942012,0.00026685,00000-0,42699-3,0,999,1,97.9737,195.11,0.0011709000000000001,110.5812,249.6697,15.53045641,32669,6,5563.2621295255285,6785.472239375473,1.5094777643011454,0.0006794414932455894,0.0002033265307524286
14320,40108,U,14046B,20120.59974996,0.00027611,-31990-6,96493-3,0,999,1,24.1305,166.7826,0.623373,53.448,349.1599,3.76300123,6446,9,22960.396428039436,17458.756875978946,0.5668647777919037,0.1925807675224924,1.5812065709148114e-07
14340,40148,U,14054C,20122.12655514,7.05e-06,00000-0,17668-3,0,999,0,6.0972,348.8112,0.7198475000000001,123.2354,325.7357,2.38252654,4822,6,36264.024156473824,23677.966001088294,0.3658274887169235,0.17544549336001808,2.729606087371921e-07
14341,40149,U,14054D,20121.78721249,0.00018971,+00000-0,+22192-2,0,999,2,6.1467,250.4116,0.6054841999999999,308.2335,11.2833,3.98559905,6720,2,21678.046114548328,16802.496731760108,0.32407176767016727,0.16316885855354696,4.314469852133609e-07
14354,40171,U,10057Z,20122.18353502,4.559e-05,+00000-0,+20083-2,0,999,8,21.8987,77.5389,0.5588526,61.4122,343.3201,4.61002314,8099,7,18741.771435012797,15248.746822739688,0.4974422309456049,0.09250128249168371,3.8792148448234125e-07
14360,40180,U,11077D,20121.94677793,3.28e-06,00000-0,91310-3,0,999,7,23.3745,139.8875,0.7529355,317.4182,4.2179,1.93141091,4919,7,44734.13686992169,27234.52283166516,0.5739960054437073,0.10565706808781081,1.5434607497386872e-07
14361,40182,U,11077F,20120.36057975,1.021e-05,00000-0,28559-2,0,999,3,21.8762,186.8167,0.7592466,259.3788,15.6995,1.84464493,96770,8,46838.28231376756,28081.978490152454,0.5478950906052285,0.06378036781368857,2.481952806296879e-07
14427,40268,U,14060B,20121.81651111,2.859e-05,00000-0,40262-3,0,999,2,22.7924,340.8274,0.7041133,275.1949,14.7278,2.60258099,5042,3,33197.81414372046,22323.727979371506,0.5660430235971352,0.1894337804511063,1.171547991490885e-07
14429,40270,U,14061B,20122.30270078,4.992e-05,00000-0,56247-3,0,999,0,17.8358,74.2432,0.5980800999999999,338.9408,4.2826,4.0979272,8173,6,21083.829893317772,16494.028151813156,0.45710005401867393,0.16191992716928638,2.2042359774527322e-07
14432,40273,U,14062C,20122.18484579,4.75e-06,+00000-0,+14986-3,0,999,9,6.5949,18.2231,0.7176570999999999,112.7202,333.6507,2.40503956,4762,7,35924.56499967094,23529.971859722697,0.3663412058860525,0.16902644005026735,2.6487628896560894e-07
14433,40274,U,14062D,20122.29258707,0.00588705,-12604-5,31057-2,0,999,7,6.2651,308.1986,0.4113866,242.9807,69.4994,7.39175941,7728,6,11688.692124247587,11131.089519342544,0.26274857696709747,0.16394774911794502,6.335181820567102e-07
14465,40334,U,14078C,20121.85080144,8.26e-06,+00000-0,+28114-3,0,999,5,6.5166,46.1071,0.7119514,118.6475,328.8281,2.48582717,4739,8,34757.042260504386,23017.364950197232,0.36642537197548464,0.17643601804470047,2.6547488884694655e-07
14489,40366,U,14089C,20122.01534073,6.41e-06,+00000-0,+17332-3,0,999,1,49.5848,0.569,0.5226879,197.542,133.9404,5.23486423,10138,0,16504.726045206335,14009.821730794576,0.9628031823601418,0.11869821951050565,3.254775097657548e-07
14491,40368,U,14090B,20120.96900179,9.37e-06,00000-0,43246-3,0,999,2,24.2429,131.4483,0.7338021,289.3288,9.3135,2.19746101,4258,5,39318.103760120866,24989.377555107014,0.5916610631561948,0.1654497004198314,1.1169119987904933e-07
14502,40386,U,15005C,20121.86027478,1.08e-06,+00000-0,+61868-4,0,999,2,50.7604,316.1948,0.5176708,241.3188,57.5481,5.2698148,9714,2,16395.26307452019,13947.808912370054,0.980485522954964,0.08858446992641371,4.3951050125999185e-07
14529,40426,U,15010C,20121.79447269,-1.01e-06,+00000-0,+17411-3,0,999,7,25.5995,67.7641,0.8210832,25.2962,358.1975,1.18652759,2205,5,72817.52293682442,37686.37193143142,0.6266022004080356,0.09371340996723214,1.0715733559399294e-07
14588,40507,U,15012C,20122.16696276,6.67e-06,+00000-0,+15505-3,0,999,3,49.4768,304.3432,0.548787,17.3431,355.7544,4.81775015,8977,5,17933.682177354094,14807.214748231054,0.9678037316392364,0.125451439641881,2.8534914665482505e-07
14617,40537,U,15014B,20122.04030815,0.00013927,+00000-0,+21325-3,0,999,6,97.6365,151.9524,0.0010462,148.4377,211.7506,15.54419656,28439,5,5558.344534984444,6781.47301274458,1.5053865367614478,0.000980764810161031,0.0001404870384403242
14623,40548,U,15018B,20122.0232545,2.117e-05,00000-0,26068-3,0,999,0,18.9823,272.2295,0.6002854000000001,2.8899,359.363,4.05821285,7445,8,21290.159780554633,16601.462277374754,0.47391640218349695,0.15865226037908506,2.1749743417722102e-07
14673,40615,U,15022C,20121.82597541,7.181e-05,+00000-0,+58301-3,0,999,0,5.59,242.9442,0.7105216999999999,357.639,0.1959,2.53231949,4410,1,34118.91759360901,22734.76968917443,0.3698380632515236,0.20299058705729042,2.76420442506637e-07
14675,40618,U,15023B,20122.15985496,0.00014144,+00000-0,+10040-2,0,999,5,25.2554,276.2972,0.6806664000000001,162.1367,244.6107,2.9308415,4835,7,29479.588029581268,20624.084011923725,0.5999656475322103,0.1962101550010165,1.2258500716804412e-07
14684,40659,U,15025J,20122.44895679,0.00011876,00000-0,13137-3,0,999,7,55.0153,150.3533,0.0112437,54.3322,306.8119,15.56121688,3623,7,5552.265010266987,6776.527217361484,0.9236890093312962,0.011235727329044095,9.11251723414489e-06
14685,40660,U,15025K,20122.2450097,0.00012249,+00000-0,+13397-3,0,999,7,55.0125,149.3609,0.011161200000000001,55.6616,305.4921,15.56457921,3621,0,5551.065585151788,6775.551251746216,0.923611790311105,0.011146751203578149,9.186786421302453e-06
14688,40665,U,15026C,20121.73367384,2.248e-05,00000-0,32162-3,0,999,5,4.1665,334.1844,0.7188971,290.316,9.7556,2.41184602,4251,6,35823.18244346295,23485.681791798906,0.36130309331156674,0.19330415254579242,3.6210129162577954e-07
14689,40666,U,15026D,20121.97288405,7.558e-05,+00000-0,+16724-2,0,999,2,4.0083,87.1684,0.6458794,53.888,349.9908,3.37470912,5280,1,25602.20656884348,18773.503470326632,0.3227709483233653,0.15751732181104336,5.773445989314052e-07
14710,40698,U,15028B,20122.80431106,3.29e-06,00000-0,18900-4,0,999,9,98.6373,52.4567,0.025650299999999997,170.4278,190.1968,14.97680732,26529,9,5768.919780694621,6951.684640724357,1.5260734374696197,0.006474514097586368,2.083804499025896e-05
14733,40734,U,15034C,20121.75888197,6.35e-06,+00000-0,+19849-3,0,999,8,4.1914,69.2707,0.7257017,192.2119,128.8181,2.30550131,4018,6,37475.580527863596,24202.44871346974,0.356189109394067,0.17297591840221208,3.790768231363904e-07
14734,40735,U,15034D,20122.33786365,0.00012241,00000-0,31917-2,0,999,3,4.1306,338.1042,0.6881235,28.4583,356.1471,2.79499283,4473,7,30912.42276997183,21287.063644854403,0.34154444913962984,0.16822466327875593,4.597692668504653e-07
14738,40750,U,15037C,20121.47998273,2e-06,+00000-0,+14484-3,0,999,3,55.0193,108.0831,0.5442383000000001,40.7425,349.2835,4.7955617,8270,8,18016.659028701477,14852.853657022573,1.0581831785743718,0.03932733075495346,9.190832928264401e-07
14764,40788,U,89006CH,20121.52122977,4.33e-05,00000-0,43501-2,0,999,6,8.1787,164.8674,0.6626541,278.5464,16.7946,3.0723043,7089,1,28122.21432623064,19986.039354713947,0.33926396035166817,0.08475160590998272,5.045267284484488e-07
14793,40839,U,11077U,20122.26562385,2.012e-05,00000-0,31340-2,0,999,2,25.0092,141.2795,0.7528568,279.7387,10.2557,1.94022874,4462,0,44530.83196778128,27151.9443677425,0.6023773052690442,0.12331830581335296,1.3083144351205054e-07
14799,40847,U,11077AC,20121.40473942,9.76e-06,00000-0,27461-2,0,999,2,25.7114,82.6757,0.7376108,21.9433,357.5658,2.0922434,3978,6,41295.38656926818,25820.308071309206,0.6023425838624153,0.029612598328882495,5.724891107636461e-07
14821,40876,U,15039C,20121.90018268,9.97e-06,00000-0,18709-3,0,999,6,5.3724,85.9168,0.7223763000000001,194.1369,122.1635,2.35834703,3989,2,36635.8296302135,23839.533325172044,0.36540491280790166,0.18456341700415324,2.910336893982134e-07
14822,40877,U,15039D,20122.05277756,0.00012655,+00000-0,+23742-2,0,999,9,4.902,283.6508,0.6669527,173.4901,203.9905,3.0890409,4764,3,27969.846563054572,19913.783673645175,0.3388511473235435,0.16946984563568088,4.218279867781107e-07
14828,40884,U,15042C,20121.24646741,5.04e-06,00000-0,21764-3,0,999,8,50.7725,302.6843,0.5166152,117.8629,303.3429,5.27244964,8986,6,16387.069749233302,13943.161697895337,0.9801495031124156,0.07708061153797856,5.050972798891452e-07
14852,40913,U,15049Q,20122.1483279,3.361e-05,00000-0,57075-4,0,999,8,97.2436,174.6913,0.0067685,31.1786,329.3453,15.49631845,25996,5,5575.51784178777,6795.434055514141,1.5016305868298772,0.006329362723194068,2.1628558155925223e-05
14877,40942,U,15054C,20122.31820562,5.7e-06,00000-0,12320-3,0,999,1,6.4143,119.3407,0.7131554,202.4752,96.0765,2.47447048,3992,8,34916.56121919062,23087.737321525936,0.36769756401323894,0.1809751067445,2.626340433050903e-07
14918,41022,U,15063B,20121.87109895,8.653e-05,+00000-0,+92323-3,0,999,1,27.0548,349.2295,0.7059159,192.2593,131.349,2.58660112,3933,8,33402.90829225342,22415.576689869195,0.6352255028609513,0.19672876218352167,1.0716289198837397e-07
14924,41030,U,15065C,20121.92592636,1.9e-07,00000-0,96198-4,0,999,0,3.9668,216.3545,0.7212706999999999,125.2449,324.4263,2.35685529,3790,9,36659.01778806285,23849.591539944453,0.3515678725256066,0.16690950211729957,4.187996349511325e-07
14925,41031,U,15065D,20121.16038355,0.00042746,+00000-0,+31951-2,0,999,7,4.4567,352.5642,0.636495,218.1123,72.4727,3.54810877,4759,2,24351.00094183415,18156.756698782363,0.33129057184231997,0.1825918858793856,4.834902383664659e-07
14993,41108,U,15074D,20122.19642178,6.601e-05,+41883-5,+20358-3,0,999,9,50.362,128.0018,0.20660889999999998,106.8983,276.7482,11.32325782,17806,0,7630.312881103329,8376.35921351123,0.8961330305263155,0.08837889901274712,8.701007719234339e-07
15045,41172,U,15077G,20121.93563463,3.772e-05,00000-0,55476-4,0,999,0,14.6941,345.4262,0.0091672,242.4631,116.6346,15.39861776,24570,3,5610.893220847116,6824.14739028204,0.25627768783078436,0.006366831949764492,1.4260538538642541e-05
15063,41193,U,15082C,20121.81649664,1.75e-06,+00000-0,+53890-4,0,999,6,49.5645,306.5763,0.5263066999999999,293.327,20.7506,5.13847638,8148,4,16814.322692284128,14184.476572806454,0.9625959379767322,0.0962548795958065,3.940115527683943e-07
15065,41195,U,15083B,20122.39249913,0.00838251,-16559-5,44293-3,0,999,8,22.6807,103.4805,0.33345749999999996,246.7026,75.0867,8.9775193,7572,8,9624.039460433127,9778.344318955027,0.4661529139840407,0.1570928868976931,4.031925147600759e-07
15111,41242,U,16003B,20121.86869151,2.95e-06,00000-0,23794-3,0,999,7,19.4198,7.0163,0.6024600999999999,209.648,95.3917,3.94517229,6163,4,21900.184237581165,16917.086684161175,0.4701521556945696,0.09764394969626296,3.3342659263078693e-07
